transaction_id,timestamp,amount,customer_id,merchant_id,merchant_category,distance_from_home,customer_age,transaction_velocity_daily,fraud,account_id,transaction_type,location,ip_address,channel,customer_occupation,transaction_duration,verification_attempt,login_attempt,account_balance,account_type,hour_of_day,previous_transactions_timestamp
T00006803,2025-03-20 07:47:14,29087.0,C0001839,M00365,healthcare,5.6,21,3,0,ACC69816445,DR,Chennai,103.5.195.224,Mobile App,Self-employed,16.2,1,1,65455.68,Salary,7,2025-03-18 15:19:18
T00004985,2025-03-20 07:49:11,28028.0,C0001254,M00709,entertainment,7.41,25,6,0,ACC39698906,DR,Aurangabad,103.5.20.135,Mobile App,Nurse,39.7,1,1,51330.86,Savings,7,2025-03-18 16:15:35
T00005743,2025-03-20 07:54:38,1261.0,C0003209,M00563,restaurant,14.8,49,2,0,ACC45638891,CR,Faridabad,45.114.81.61,Phone Banking,Government Employee,27.9,1,1,97354.04,Savings,7,2025-03-20 01:21:13
T00009112,2025-03-20 07:56:23,15793.0,C0000502,M00157,electronics,20.11,19,3,0,ACC85345555,DR,Amritsar,103.4.247.245,Mobile App,Business Owner,13.3,1,1,59822.39,Savings,7,2025-03-18 11:24:18
T00005669,2025-03-20 07:56:50,20724.0,C0004308,M00832,restaurant,26.71,34,2,0,ACC72654864,DR,Jaipur,103.0.161.244,Branch,Lawyer,33.4,1,1,39093.26,Savings,7,2025-03-18 12:18:01
T00000713,2025-03-20 08:01:46,8138.0,C0001180,M00434,retail,4.45,44,3,0,ACC43887075,DR,Pune,45.112.239.131,Phone Banking,Teacher,9.9,1,1,80668.87,Salary,8,2025-03-19 11:27:19
T00009104,2025-03-20 08:06:26,2027.0,C0004466,M00622,entertainment,0.67,56,0,0,ACC98911718,DR,Pune,103.5.248.143,Mobile App,Government Employee,44.7,1,1,59391.14,Savings,8,2025-03-19 18:18:56
T00001049,2025-03-20 08:07:11,21704.0,C0004918,M00948,healthcare,10.08,31,6,0,ACC97488142,CR,Kolkata,103.2.37.168,Online,Banker,44.0,1,1,61944.18,Savings,8,2025-03-20 05:34:05
T00009816,2025-03-20 08:08:57,58467.99999999999,C0000408,M00577,jewelry,56.18,11,16,1,ACC95800828,DR,Patna,103.0.188.123,Online,Architect,6.8,2,1,29048.61,Recurring Deposit,8,2025-02-27 23:48:18
T00004426,2025-03-20 08:10:07,7751.000000000001,C0002559,M00590,healthcare,0.4,56,2,0,ACC42287985,CR,Lucknow,45.113.119.151,Phone Banking,Lawyer,30.3,1,1,18341.46,Current,8,2025-03-18 23:27:17
T00007091,2025-03-20 08:15:10,29211.0,C0002164,M00948,retail,22.09,26,1,0,ACC48605090,CR,Ghaziabad,103.2.243.133,Phone Banking,Banker,15.2,1,1,44144.56,Salary,8,2025-03-19 04:07:31
T00001783,2025-03-20 08:20:36,11675.0,C0004308,M00324,electronics,13.37,46,4,0,ACC56138336,DR,Patna,103.6.135.110,Mobile App,Banker,7.7,1,1,42577.68,Recurring Deposit,8,2025-03-18 14:38:11
T00007389,2025-03-20 08:21:30,12561.0,C0002588,M00874,retail,5.63,41,2,0,ACC77996124,CR,Aurangabad,103.1.224.145,Branch,Sales Professional,33.7,1,1,84957.01,Recurring Deposit,8,2025-03-18 22:50:03
T00006874,2025-03-20 08:27:18,1419.0,C0004414,M00909,utilities,5.3,47,3,0,ACC35805259,DR,Vadodara,103.1.122.128,Mobile App,Manager,26.4,1,1,59734.9,Salary,8,2025-03-20 05:57:54
T00003279,2025-03-20 08:28:11,9502.0,C0003001,M00557,retail,18.0,28,4,0,ACC61053474,DR,Nagpur,103.5.245.236,Phone Banking,Government Employee,23.9,1,1,25718.01,Salary,8,2025-03-19 02:35:51
T00009594,2025-03-20 08:28:12,102953.0,C0003508,M00051,entertainment,433.82,43,9,1,ACC40655922,DR,Dhanbad,45.112.69.15,Online,Driver,14.6,3,1,40487.79,Savings,8,2025-02-27 23:48:18
T00007582,2025-03-20 08:35:47,5308.0,C0000758,M00768,utilities,5.2,39,3,0,ACC31367172,CR,Patna,103.4.234.166,Branch,Homemaker,33.4,1,1,51334.95,Savings,8,2025-03-19 16:39:34
T00001760,2025-03-20 08:38:42,28145.0,C0001867,M00486,travel,3.0,48,3,0,ACC26674831,CR,Visakhapatnam,103.4.84.147,ATM,Engineer,40.9,1,1,53827.04,Salary,8,2025-03-19 00:27:13
T00008644,2025-03-20 08:48:59,7026.000000000001,C0003618,M00748,restaurant,21.34,23,4,0,ACC34311643,CR,Amritsar,45.115.51.25,Mobile App,Banker,14.4,1,1,87349.89,Current,8,2025-03-20 07:00:38
T00003567,2025-03-20 08:51:07,15986.000000000002,C0004573,M00152,retail,13.13,34,6,0,ACC71263503,DR,Faridabad,103.3.230.213,Branch,Engineer,25.1,1,1,54347.84,Salary,8,2025-03-18 14:13:08
T00009995,2025-03-20 08:51:26,8830.0,C0000019,M00223,electronics,84.14,32,5,1,ACC53233116,DR,Meerut,103.1.184.137,Online,Banker,18.2,1,4,29597.86,Recurring Deposit,8,2025-03-19 03:28:23
T00007825,2025-03-20 08:52:02,17514.0,C0002924,M00430,restaurant,14.49,41,3,0,ACC12621534,CR,Visakhapatnam,103.0.236.69,Branch,Driver,21.7,1,1,51582.94,Recurring Deposit,8,2025-03-19 02:54:28
T00002291,2025-03-20 08:55:36,14531.0,C0003610,M00881,grocery,5.51,26,2,0,ACC12300840,DR,Faridabad,103.0.17.202,Branch,Retired,18.8,1,1,78646.09,Savings,8,2025-03-19 03:38:31
T00009299,2025-03-20 08:59:48,1886.0,C0002737,M00853,entertainment,1.61,56,4,0,ACC80372842,DR,Mumbai,45.113.193.88,Mobile App,Architect,34.0,1,1,87376.58,Savings,8,2025-03-19 11:45:51
T00001141,2025-03-20 09:08:34,21609.0,C0004804,M00610,entertainment,7.1,58,6,0,ACC72820592,DR,Hyderabad,45.115.40.219,ATM,Consultant,34.1,1,1,105057.53,Recurring Deposit,9,2025-03-19 23:32:58
T00001280,2025-03-20 09:11:21,6240.0,C0004176,M00132,grocery,19.41,29,3,0,ACC91460345,CR,Varanasi,103.0.234.222,Branch,Banker,28.5,1,1,5654.4,Salary,9,2025-03-20 00:50:39
T00001405,2025-03-20 09:16:00,2562.0,C0001094,M00537,restaurant,2.02,46,4,0,ACC67176108,DR,Visakhapatnam,103.0.162.174,ATM,Engineer,22.3,1,1,8787.15,Current,9,2025-03-18 19:52:15
T00004005,2025-03-20 09:25:35,9875.0,C0000097,M00034,entertainment,1.37,53,4,0,ACC75901885,DR,Rajkot,103.6.95.110,Phone Banking,Accountant,30.9,1,1,118594.97,Savings,9,2025-03-19 05:20:18
T00003856,2025-03-20 09:33:01,1352.0,C0003508,M00932,grocery,15.59,33,2,0,ACC27514010,DR,Kanpur,45.115.118.134,ATM,Homemaker,17.9,1,1,85574.59,Recurring Deposit,9,2025-03-19 07:31:00
T00006047,2025-03-20 09:36:13,25287.0,C0000097,M00684,restaurant,0.43,27,4,0,ACC65568711,DR,Ludhiana,103.0.44.132,Branch,Government Employee,-2.9,1,1,27246.61,Savings,9,2025-03-19 03:40:53
T00003005,2025-03-20 09:39:13,1436.0,C0004490,M00486,retail,1.64,35,4,0,ACC56059101,DR,Chennai,45.113.97.52,ATM,Lawyer,43.4,1,1,27390.94,Savings,9,2025-03-18 20:39:52
T00003088,2025-03-20 09:40:44,776.0,C0001144,M00405,healthcare,12.0,18,2,0,ACC43275109,CR,Faridabad,103.7.104.199,Online,Driver,43.6,1,1,83415.59,Recurring Deposit,9,2025-03-18 21:11:34
T00002010,2025-03-20 09:43:02,1094.0,C0000629,M00451,restaurant,33.28,60,5,0,ACC83233096,CR,Vadodara,45.112.230.174,Mobile App,IT Professional,30.3,1,1,20991.49,Savings,9,2025-03-18 12:56:34
T00000712,2025-03-20 09:43:04,3166.0,C0002189,M00555,grocery,3.55,38,1,0,ACC86960402,CR,Ahmedabad,103.5.96.93,Online,Homemaker,0.3,1,1,28855.5,Recurring Deposit,9,2025-03-19 09:07:52
T00002523,2025-03-20 09:47:56,3990.0,C0004535,M00383,retail,2.48,40,2,0,ACC40133935,CR,Bangalore,45.112.164.86,Branch,IT Professional,36.0,1,1,39995.98,Savings,9,2025-03-18 15:57:53
T00009043,2025-03-20 09:47:57,880.0000000000001,C0004172,M00994,electronics,10.16,70,4,0,ACC39161443,CR,Dhanbad,45.114.122.97,ATM,Self-employed,19.4,1,1,77297.15,Savings,9,2025-03-19 18:31:50
T00002303,2025-03-20 09:56:00,7012.0,C0004885,M00030,grocery,18.53,22,7,0,ACC86868379,CR,Meerut,103.4.179.162,ATM,Sales Professional,23.9,1,1,64236.19,Savings,9,2025-03-20 01:15:46
T00005615,2025-03-20 10:19:48,425.0,C0001469,M00127,electronics,12.42,38,3,0,ACC63122402,DR,Visakhapatnam,45.113.132.12,Mobile App,Driver,41.2,1,1,62883.93,Salary,10,2025-03-20 04:02:51
T00001875,2025-03-20 10:22:54,22045.0,C0004104,M00698,travel,22.46,25,2,0,ACC51999682,DR,Srinagar,103.0.223.137,Phone Banking,Chef,26.8,1,1,79595.63,Savings,10,2025-03-19 14:43:46
T00005853,2025-03-20 10:23:21,2052.0,C0003288,M00053,grocery,6.22,30,4,0,ACC26821075,DR,Indore,45.112.224.208,Phone Banking,Architect,17.3,1,1,92302.53,Salary,10,2025-03-19 08:50:10
T00004221,2025-03-20 10:29:57,12707.0,C0001154,M00425,electronics,7.59,64,4,0,ACC52222214,CR,Bhopal,103.6.234.247,Mobile App,Lawyer,9.6,1,1,-11477.67,Recurring Deposit,10,2025-03-20 07:29:01
T00003664,2025-03-20 10:30:08,17996.0,C0000774,M00637,entertainment,5.14,48,6,0,ACC72014395,DR,Amritsar,103.1.2.221,Mobile App,Teacher,13.0,1,1,26190.33,Savings,10,2025-03-20 01:52:05
T00001713,2025-03-20 10:46:34,12741.0,C0004471,M00673,retail,2.12,29,3,0,ACC81113720,DR,Chennai,45.112.54.220,Phone Banking,Consultant,28.2,1,1,38605.52,Savings,10,2025-03-19 21:55:54
T00003666,2025-03-20 10:54:53,11345.0,C0002724,M00932,electronics,14.59,60,3,0,ACC19010480,CR,Pune,45.115.76.13,Mobile App,Government Employee,25.0,1,1,91557.55,Current,10,2025-03-20 05:20:28
T00005211,2025-03-20 10:55:26,1857.0,C0001210,M00401,entertainment,8.01,34,1,0,ACC27956913,DR,Aurangabad,103.6.254.145,Online,Nurse,22.6,1,1,83738.63,Recurring Deposit,10,2025-03-20 00:28:40
T00008640,2025-03-20 10:59:36,27508.0,C0002454,M00338,electronics,3.3,32,3,0,ACC90603922,DR,Amritsar,45.115.30.166,Phone Banking,Consultant,18.6,1,1,49567.88,Savings,10,2025-03-18 18:51:59
T00009621,2025-03-20 11:00:21,109291.0,C0002385,M00745,travel,72.32,22,8,1,ACC90267122,DR,Thane,103.3.35.35,Online,Homemaker,13.8,2,4,17090.3,Savings,11,2025-02-27 23:48:18
T00009743,2025-03-20 11:19:21,51776.0,C0001516,M00482,travel,142.33,49,3,1,ACC51734908,DR,Kolkata,103.6.215.196,Mobile App,Manager,18.5,2,3,35020.19,Savings,11,2025-02-27 23:48:18
T00006528,2025-03-20 11:23:22,5568.0,C0001744,M00371,entertainment,14.31,46,2,0,ACC52940967,CR,Nagpur,45.112.110.210,Branch,Driver,33.7,1,1,51348.84,Savings,11,2025-03-20 05:32:26
T00001987,2025-03-20 11:27:07,9149.0,C0003253,M00499,electronics,0.76,28,3,0,ACC73739005,CR,Srinagar,103.4.15.72,Mobile App,Student,24.9,1,1,15258.17,Recurring Deposit,11,2025-03-18 16:26:02
T00008386,2025-03-20 11:28:48,27870.0,C0001504,M00745,electronics,3.32,42,2,0,ACC34072553,CR,Agra,103.1.195.213,Online,Government Employee,37.8,1,1,54636.44,Salary,11,2025-03-18 12:31:06
T00009442,2025-03-20 11:29:29,2065.0,C0000995,M00600,entertainment,1.98,52,7,0,ACC23311507,DR,Thane,103.4.18.45,Phone Banking,IT Professional,23.1,1,1,40416.36,Salary,11,2025-03-19 09:50:40
T00003678,2025-03-20 11:29:44,17978.0,C0002605,M00130,utilities,7.06,38,3,0,ACC61799600,DR,Bhopal,45.115.187.4,Branch,Student,17.3,1,1,56960.23,Recurring Deposit,11,2025-03-20 01:37:49
T00002060,2025-03-20 11:29:51,12786.0,C0004171,M00051,healthcare,4.33,27,3,0,ACC29223220,DR,Nagpur,103.1.149.92,Branch,Chef,25.4,1,1,35232.45,Savings,11,2025-03-19 11:55:04
T00002255,2025-03-20 11:32:26,7854.000000000001,C0003172,M00074,restaurant,5.03,50,0,0,ACC84724345,CR,Agra,103.7.179.255,ATM,IT Professional,31.1,1,1,64771.95,Current,11,2025-03-18 22:15:58
T00003597,2025-03-20 11:35:55,14947.999999999998,C0000096,M00620,entertainment,2.74,29,6,0,ACC78038903,DR,Aurangabad,45.112.201.254,Phone Banking,Chef,26.4,1,1,35254.16,Savings,11,2025-03-19 20:38:18
T00000097,2025-03-20 11:40:00,7088.0,C0000832,M00503,utilities,11.19,48,6,0,ACC95594482,CR,Srinagar,103.5.39.31,Mobile App,Chef,28.1,1,1,76544.09,Salary,11,2025-03-20 03:56:16
T00001866,2025-03-20 11:41:57,15332.0,C0004717,M00018,travel,2.83,27,3,0,ACC11868130,DR,Ahmedabad,45.115.184.41,ATM,Sales Professional,5.0,1,1,5539.72,Savings,11,2025-03-18 16:35:16
T00008674,2025-03-20 11:46:51,3877.000000000001,C0004037,M00239,electronics,30.17,26,1,0,ACC49581964,CR,Ahmedabad,103.0.175.169,Phone Banking,IT Professional,24.1,1,1,96875.43,Savings,11,2025-03-18 21:02:46
T00008132,2025-03-20 11:50:13,7233.0,C0001919,M00941,entertainment,12.33,44,2,0,ACC92012822,DR,Delhi,45.112.36.150,Mobile App,Manager,7.0,1,1,100525.34,Current,11,2025-03-19 08:44:30
T00007576,2025-03-20 11:51:08,634.0,C0003651,M00352,healthcare,24.21,53,1,0,ACC70665302,CR,Kolkata,103.7.183.232,Mobile App,Engineer,27.1,1,1,95422.82,Savings,11,2025-03-20 09:11:06
T00004522,2025-03-20 11:51:34,8969.0,C0000656,M00688,grocery,0.49,34,2,0,ACC33574794,CR,Kolkata,45.112.180.128,Phone Banking,Sales Professional,7.4,1,1,-2599.34,Savings,11,2025-03-20 07:11:43
T00000636,2025-03-20 12:00:09,12436.0,C0001861,M00678,electronics,7.23,40,2,0,ACC17575790,DR,Nagpur,45.115.138.232,Phone Banking,Nurse,23.9,1,1,83542.33,Salary,12,2025-03-19 07:29:35
T00009470,2025-03-20 12:00:56,8246.0,C0003821,M00552,utilities,9.22,32,4,0,ACC96574622,CR,Jaipur,103.5.106.101,Online,Sales Professional,12.4,1,1,41354.05,Savings,12,2025-03-19 11:00:32
T00001457,2025-03-20 12:05:59,7993.000000000001,C0003293,M00239,utilities,13.11,37,7,0,ACC33954324,DR,Kanpur,103.7.53.82,Branch,Lawyer,39.2,1,1,73568.65,Savings,12,2025-03-20 03:36:36
T00001462,2025-03-20 12:09:09,4430.0,C0000788,M00889,electronics,2.98,40,2,0,ACC59597086,DR,Faridabad,103.2.33.76,Mobile App,Business Owner,30.9,1,1,27198.86,Salary,12,2025-03-20 05:18:14
T00006012,2025-03-20 12:09:10,6666.0,C0003723,M00924,travel,10.49,28,2,0,ACC37154689,DR,Ghaziabad,103.7.140.164,ATM,Homemaker,30.7,1,1,17724.22,Recurring Deposit,12,2025-03-20 01:28:48
T00009558,2025-03-20 12:12:52,14094.999999999998,C0003351,M00718,retail,45.78,22,7,1,ACC20576383,DR,Chennai,103.2.234.54,Online,Business Owner,12.5,2,2,13867.49,Current,12,2025-03-19 23:55:14
T00002314,2025-03-20 12:13:57,10626.0,C0004632,M00031,electronics,20.78,28,2,0,ACC58974686,DR,Nagpur,103.7.104.172,Mobile App,Driver,32.2,1,1,123315.37,Recurring Deposit,12,2025-03-19 11:13:22
T00007383,2025-03-20 12:14:31,2463.0,C0003079,M00592,healthcare,21.61,42,3,0,ACC49385195,DR,Chennai,45.113.91.18,Mobile App,Homemaker,29.3,1,1,39782.47,Savings,12,2025-03-20 10:35:26
T00003729,2025-03-20 12:18:42,539.0,C0004152,M00684,utilities,5.74,43,3,0,ACC48744673,CR,Dhanbad,45.114.250.155,Branch,Lawyer,31.0,1,1,67638.03,Recurring Deposit,12,2025-03-19 02:45:49
T00003290,2025-03-20 12:23:44,22555.0,C0001602,M00089,healthcare,5.03,27,1,0,ACC49431028,CR,Rajkot,103.1.94.89,ATM,Nurse,26.6,1,1,107447.27,Savings,12,2025-03-19 06:27:44
T00007185,2025-03-20 12:24:56,10851.0,C0004200,M00377,healthcare,0.18,31,4,0,ACC95899313,CR,Aurangabad,103.5.69.213,Phone Banking,Doctor,26.0,1,1,80857.34,Savings,12,2025-03-19 16:49:10
T00009232,2025-03-20 12:28:45,5849.0,C0000258,M00247,restaurant,1.0,50,6,0,ACC26240908,DR,Rajkot,103.0.76.243,Online,Government Employee,30.0,1,1,-10196.37,Salary,12,2025-03-18 21:28:21
T00009478,2025-03-20 12:43:54,6160.0,C0004621,M00821,travel,1.17,32,3,0,ACC76596831,CR,Chennai,103.4.18.58,Online,Retired,33.0,1,1,42881.77,Recurring Deposit,12,2025-03-19 03:50:57
T00005779,2025-03-20 12:45:06,10972.0,C0001291,M00507,healthcare,2.66,30,2,0,ACC89096676,CR,Patna,103.7.68.81,Branch,Accountant,26.8,1,1,24989.58,Current,12,2025-03-19 12:02:27
T00008655,2025-03-20 12:47:26,1687.0,C0001076,M00173,travel,2.95,29,2,0,ACC98145654,DR,Srinagar,103.4.210.16,Mobile App,Manager,26.5,1,1,26710.62,Savings,12,2025-03-19 19:12:36
T00002405,2025-03-20 12:48:13,20861.0,C0000115,M00879,entertainment,14.85,19,1,0,ACC49529438,CR,Lucknow,103.1.173.255,Phone Banking,Accountant,22.4,1,1,59069.17,Savings,12,2025-03-19 02:08:08
T00001594,2025-03-20 12:48:49,514.0,C0002181,M00821,healthcare,5.97,77,5,0,ACC95758349,DR,Meerut,103.6.246.6,Phone Banking,Banker,35.5,1,1,53242.9,Savings,12,2025-03-19 23:37:14
T00000977,2025-03-20 12:49:41,484.0,C0000076,M00840,electronics,1.04,26,5,0,ACC21908603,CR,Dhanbad,103.3.44.34,ATM,Government Employee,30.4,1,1,95670.54,Recurring Deposit,12,2025-03-18 22:37:43
T00008356,2025-03-20 12:50:01,5158.0,C0002181,M00315,healthcare,9.36,38,4,0,ACC70142774,DR,Lucknow,45.115.254.125,ATM,Consultant,19.7,1,1,15065.8,Savings,12,2025-03-19 23:26:18
T00007008,2025-03-20 12:50:55,20989.0,C0004656,M00724,healthcare,0.5,49,7,0,ACC69002851,DR,Vadodara,103.3.85.73,Mobile App,Accountant,43.4,1,1,53633.9,Current,12,2025-03-19 18:42:23
T00002711,2025-03-20 12:55:41,25274.0,C0003665,M00285,travel,39.92,56,2,0,ACC76291802,DR,Chennai,45.114.251.85,Online,Lawyer,8.0,1,1,107705.5,Savings,12,2025-03-20 00:38:12
T00004550,2025-03-20 12:55:56,21990.0,C0004924,M00516,grocery,9.21,23,1,0,ACC46698468,CR,Indore,103.5.8.237,Phone Banking,Architect,28.2,1,1,72457.93,Savings,12,2025-03-19 14:34:33
T00008922,2025-03-20 12:59:04,1840.0,C0002094,M00615,entertainment,3.37,72,2,0,ACC33326387,CR,Nagpur,103.2.227.206,Online,IT Professional,12.7,1,1,32819.58,Savings,12,2025-03-18 22:16:00
T00001544,2025-03-20 13:03:29,2990.0,C0000221,M00326,utilities,2.07,35,0,0,ACC90801586,DR,Dhanbad,45.113.89.214,Online,Banker,26.8,1,1,51276.49,Current,13,2025-03-19 05:41:01
T00005156,2025-03-20 13:20:20,6264.0,C0001601,M00424,restaurant,9.73,63,2,0,ACC11590610,DR,Bangalore,103.0.90.135,Phone Banking,Engineer,28.8,1,1,-23871.6,Recurring Deposit,13,2025-03-20 05:47:57
T00005921,2025-03-20 13:21:26,6415.000000000001,C0004477,M00143,grocery,2.02,38,0,0,ACC88533572,CR,Faridabad,103.4.234.250,ATM,Banker,56.5,1,1,102207.59,Savings,13,2025-03-19 11:43:11
T00003013,2025-03-20 13:31:12,1350.0,C0004970,M00851,restaurant,29.03,24,2,0,ACC89133014,CR,Nagpur,103.6.60.35,ATM,Self-employed,15.5,1,1,35656.09,Savings,13,2025-03-20 10:00:55
T00005159,2025-03-20 13:35:06,1763.0,C0003404,M00874,entertainment,4.81,32,4,0,ACC55504725,DR,Nagpur,103.3.253.205,Branch,Government Employee,14.3,1,1,38147.36,Savings,13,2025-03-20 00:55:23
T00004110,2025-03-20 13:41:49,17175.0,C0001375,M00386,grocery,6.47,63,1,0,ACC18469210,CR,Chennai,103.2.185.21,ATM,Lawyer,17.6,1,1,72808.84,Current,13,2025-03-19 05:38:26
T00005433,2025-03-20 13:49:05,3866.0,C0004659,M00419,healthcare,26.82,56,1,0,ACC34756698,DR,Hyderabad,45.113.246.138,Phone Banking,Student,34.5,1,1,30049.16,Recurring Deposit,13,2025-03-19 10:35:53
T00003479,2025-03-20 13:50:58,21840.0,C0000685,M00742,healthcare,23.26,19,1,0,ACC32200132,CR,Ludhiana,45.115.80.55,Online,Self-employed,35.4,1,1,77440.36,Savings,13,2025-03-20 02:44:53
T00000985,2025-03-20 13:52:33,1714.0,C0004105,M00351,retail,10.25,44,3,0,ACC43322272,DR,Kanpur,45.112.146.208,Mobile App,Consultant,13.3,1,1,9795.78,Savings,13,2025-03-20 06:51:28
T00001982,2025-03-20 13:58:02,2917.0,C0000892,M00363,retail,7.42,29,6,0,ACC76743428,CR,Hyderabad,45.113.167.215,Phone Banking,Chef,21.5,1,1,33150.45,Savings,13,2025-03-20 12:21:57
T00009607,2025-03-20 14:07:23,84308.0,C0003221,M00501,entertainment,67.95,26,11,1,ACC61030579,DR,Jaipur,103.0.210.94,Mobile App,Accountant,19.0,1,3,21849.68,Savings,14,2025-03-20 05:16:59
T00006575,2025-03-20 14:09:55,17347.0,C0001078,M00850,retail,3.62,64,3,0,ACC42323627,CR,Bhopal,103.0.239.180,Online,Engineer,6.4,1,1,38967.27,Salary,14,2025-03-20 08:33:17
T00000665,2025-03-20 14:10:11,6073.0,C0003909,M00124,healthcare,0.88,34,2,0,ACC53306792,CR,Meerut,45.114.10.255,Branch,Accountant,30.1,1,1,51897.55,Recurring Deposit,14,2025-03-19 17:21:23
T00008432,2025-03-20 14:21:54,2888.0,C0000392,M00587,grocery,15.37,39,2,0,ACC86060638,DR,Pune,103.2.70.221,ATM,Sales Professional,12.0,1,1,78357.26,Savings,14,2025-03-19 20:38:44
T00009244,2025-03-20 14:25:26,4046.0,C0001425,M00361,travel,7.01,30,4,0,ACC65426567,CR,Agra,45.114.179.39,ATM,Accountant,18.9,1,1,42219.92,Salary,14,2025-03-18 18:48:02
T00007207,2025-03-20 14:40:17,24216.0,C0000060,M00009,electronics,1.57,55,2,0,ACC97477029,CR,Jaipur,103.4.171.215,ATM,Banker,36.6,1,1,-1730.23,Current,14,2025-03-19 12:12:10
T00000269,2025-03-20 14:40:46,6222.0,C0002656,M00504,entertainment,15.61,28,0,0,ACC96094462,DR,Srinagar,103.5.233.145,ATM,Retired,46.8,1,1,25635.71,Savings,14,2025-03-19 14:09:20
T00000908,2025-03-20 14:46:13,10411.0,C0001219,M00405,entertainment,0.63,56,1,0,ACC61926331,CR,Indore,45.113.207.118,Mobile App,Self-employed,27.1,1,1,54344.94,Savings,14,2025-03-19 19:56:37
T00006147,2025-03-20 14:46:13,3765.0,C0001244,M00040,grocery,17.11,69,1,0,ACC66434872,CR,Nashik,103.3.114.214,ATM,Manager,26.1,1,1,62606.5,Savings,14,2025-03-19 04:09:18
T00000926,2025-03-20 14:50:37,3122.0,C0003946,M00637,retail,0.98,6,6,0,ACC60969286,CR,Ludhiana,45.112.166.175,Mobile App,Lawyer,30.2,1,1,57020.98,Savings,14,2025-03-20 02:21:26
T00002275,2025-03-20 14:54:48,1843.0,C0003713,M00605,travel,1.42,45,5,0,ACC50261914,DR,Indore,45.112.166.229,Phone Banking,Business Owner,12.4,1,1,57446.78,Salary,14,2025-03-18 21:32:53
T00002014,2025-03-20 14:58:35,12515.0,C0002409,M00367,entertainment,7.89,27,6,0,ACC26357665,DR,Hyderabad,103.4.116.218,Online,Retired,17.8,1,1,55502.0,Salary,14,2025-03-20 03:54:33
T00009028,2025-03-20 14:59:29,7334.999999999999,C0000168,M00642,electronics,4.0,42,3,0,ACC71066203,CR,Kolkata,103.2.214.250,Phone Banking,Sales Professional,20.6,1,1,30163.72,Salary,14,2025-03-19 06:42:13
T00002364,2025-03-20 15:01:57,2910.0,C0000994,M00603,electronics,30.18,56,4,0,ACC87566910,DR,Aurangabad,103.0.63.45,Branch,IT Professional,40.7,1,1,39155.05,Current,15,2025-03-18 20:45:52
T00009121,2025-03-20 15:10:26,1317.0,C0004763,M00619,healthcare,12.17,48,6,0,ACC96255361,DR,Ahmedabad,45.113.80.47,ATM,Chef,16.5,1,1,64752.9,Savings,15,2025-03-18 18:23:13
T00003452,2025-03-20 15:14:45,4805.0,C0001756,M00032,healthcare,6.51,47,1,0,ACC15453834,DR,Hyderabad,103.2.156.177,Phone Banking,Accountant,30.7,1,1,78202.69,Savings,15,2025-03-19 01:08:55
T00000355,2025-03-20 15:15:38,2003.0,C0004494,M00209,grocery,21.21,10,5,0,ACC20606094,CR,Delhi,45.112.187.76,Branch,Homemaker,35.2,1,1,22675.61,Salary,15,2025-03-19 11:20:35
T00003939,2025-03-20 15:18:45,2521.0,C0002075,M00656,healthcare,0.08,21,0,0,ACC80381817,DR,Thane,45.113.209.48,Mobile App,Banker,32.6,1,1,-2128.33,Salary,15,2025-03-18 19:17:36
T00001418,2025-03-20 15:22:06,25176.0,C0002088,M00059,utilities,6.37,48,7,0,ACC82905845,DR,Kanpur,103.6.189.115,Phone Banking,Homemaker,37.0,1,1,45393.7,Recurring Deposit,15,2025-03-20 07:18:37
T00003941,2025-03-20 15:24:04,18683.0,C0002199,M00944,grocery,12.63,30,5,0,ACC10986174,DR,Pune,103.1.42.125,Branch,Lawyer,26.8,1,1,67904.63,Savings,15,2025-03-19 04:34:25
T00005753,2025-03-20 15:24:56,1407.0,C0004700,M00204,entertainment,3.11,42,4,0,ACC79751366,CR,Ahmedabad,103.3.148.169,ATM,Lawyer,43.1,1,1,20276.97,Recurring Deposit,15,2025-03-19 10:17:56
T00004237,2025-03-20 15:39:48,3858.0,C0004551,M00765,entertainment,18.63,23,4,0,ACC79340535,CR,Nashik,45.114.218.207,Mobile App,Manager,15.7,1,1,40386.85,Recurring Deposit,15,2025-03-19 22:45:45
T00008289,2025-03-20 15:43:55,811.9999999999999,C0002087,M00056,healthcare,8.41,61,7,0,ACC67723010,DR,Aurangabad,103.0.27.154,ATM,Chef,13.8,1,1,30397.47,Savings,15,2025-03-19 22:26:40
T00007829,2025-03-20 15:50:16,1729.0,C0000141,M00026,restaurant,7.54,37,1,0,ACC43318046,CR,Mumbai,103.0.126.96,Mobile App,Manager,29.2,1,1,23853.26,Savings,15,2025-03-19 11:11:22
T00009969,2025-03-20 15:58:02,34400.0,C0000174,M00339,jewelry,80.87,33,8,1,ACC10597274,DR,Faridabad,103.7.201.44,Mobile App,Retired,20.4,1,3,50504.75,Savings,15,2025-03-19 04:22:27
T00004333,2025-03-20 16:01:00,6665.000000000001,C0002613,M00354,grocery,0.18,25,1,0,ACC17440911,DR,Patna,103.4.240.103,Branch,Doctor,45.7,1,1,42790.68,Savings,16,2025-03-18 16:21:43
T00005848,2025-03-20 16:01:32,2173.0,C0000077,M00475,retail,6.44,28,2,0,ACC64520614,CR,Vadodara,45.115.93.186,ATM,Sales Professional,17.8,1,1,99897.15,Recurring Deposit,16,2025-03-18 17:02:45
